tempo,p_man,q_tr
"34543,285879","-0,928261","187,603900"
"34558,291651","-0,452809","187,960994"
"34573,297422","-0,021169","188,284652"
"34588,303194","0,370665","188,578027"
"34603,308965","0,726360","188,843988"
"34618,314736","1,049251","189,085126"
"34633,320508","1,342360","189,303782"
"34648,326279","1,608436","189,502074"
"34663,332051","1,849970","189,681914"
"34678,337822","2,069227","189,845033"
"34693,343594","2,268261","189,992998"
"34708,349365","2,448937","190,127224"
"34723,355137","2,612947","190,248995"
"34738,360908","2,761830","190,359474"
"34753,366679","2,896979","190,459712"
"34768,372451","3,019663","190,550662"
"34783,378222","3,131030","190,633189"
"34798,383994","3,232124","190,708075"
"34813,389765","3,323893","190,776031"
"34828,395537","3,407196","190,837699"
"34843,401308","3,482815","190,893663"
"34858,407080","3,551458","190,944451"
"34873,412851","3,613769","190,990543"
"34888,418623","3,670330","191,032374"
"34903,424394","3,721675","191,070339"
"34918,430165","3,768282","191,104796"
"34933,435937","3,810590","191,136069"
"34948,441708","3,848995","191,164453"
"34963,447480","3,883857","191,190216"
"34978,453251","3,915504","191,213600"
"34993,459023","3,944231","191,234824"
"35008,464794","3,970308","191,254088"
"35023,470566","3,993980","191,271574"
"35038,476337","4,015468","191,287446"
"35053,482109","4,034974","191,301852"
"35068,487880","4,052680","191,314929"
"35083,493651","4,068753","191,326798"
"35098,499423","4,083343","191,337572"
"35113,505194","4,096588","191,347352"
"35128,510966","4,108610","191,356229"
"35143,516737","4,119524","191,364287"
"35158,522509","4,129431","191,371602"
"35173,528280","4,138424","191,378241"
"35188,534052","4,146587","191,384268"
"35203,539823","4,153997","191,389738"
"35218,545594","4,160724","191,394704"
"35233,551366","4,166830","191,399212"
"35248,557137","4,172373","191,403303"
"35263,562909","4,177404","191,407018"
"35278,568680","4,181972","191,410389"
"35293,574452","4,186118","191,413450"
"35308,580223","4,189881","191,416228"
"35323,585995","4,193298","191,418749"
"35338,591766","4,196399","191,421039"
"35353,597538","4,199214","191,423117"
"35368,603309","4,201770","191,425003"
"35383,609080","4,204089","191,426715"
"35398,614852","4,206195","191,428269"
"35413,620623","4,208106","191,429680"
"35428,626395","4,209841","191,430960"
"35443,632166","4,211415","191,432122"
"35458,637938","4,212844","191,433177"
"35473,643709","4,214141","191,434134"
"35488,649481","4,215318","191,435003"
"35503,655252","4,216387","191,435792"
"35518,661023","4,217357","191,436508"
"35533,666795","4,218237","191,437157"
"35548,672566","4,219037","191,437748"
"35563,678338","4,219762","191,438283"
"35578,684109","4,220421","191,438769"
"35593,689881","4,221020","191,439211"
"35608,695652","4,221563","191,439612"
"35623,701424","4,222056","191,439976"
"35638,707195","4,222504","191,440306"
"35653,712967","4,222910","191,440606"
"35668,718738","4,223279","191,440879"
"35683,724509","4,223614","191,441126"
"35698,730281","4,223919","191,441351"
"35713,736052","4,224195","191,441554"
"35728,741824","4,224445","191,441739"
"35743,747595","4,224673","191,441907"
"35758,753367","4,224879","191,442060"
"35773,759138","4,225067","191,442198"
"35788,764910","4,225237","191,442324"
"35803,770681","4,225392","191,442438"
"35818,776452","4,225532","191,442541"
"35833,782224","4,225659","191,442635"
"35848,787995","4,225775","191,442721"
"35863,793767","4,225880","191,442798"
"35878,799538","4,225976","191,442869"
"35893,805310","4,226062","191,442933"
"35908,811081","4,226141","191,442991"
"35923,816853","4,226212","191,443043"
"35938,822624","4,226277","191,443091"
"35953,828396","4,226336","191,443135"
"35968,834167","4,226389","191,443174"
"35983,839938","4,226438","191,443210"
"35998,845710","4,226482","191,443242"
"36013,851481","4,226482","191,443242"
"36028,857253","4,226521","191,443271"
"36043,863024","4,226556","191,443297"
"36058,868796","4,226585","191,443319"
"36073,874567","4,226614","191,443340"
"36088,880339","4,226639","191,443358"
"36103,886110","4,226663","191,443376"
"36118,891881","4,226683","191,443391"
"36133,897653","4,226704","191,443406"
"36148,903424","4,226722","191,443420"
"36163,909196","4,226740","191,443433"
"36178,914967","4,226756","191,443445"
"36193,920739","4,226771","191,443456"
"36208,926510","4,226784","191,443466"
"36223,932282","4,226797","191,443475"
"36238,938053","4,226808","191,443483"
"36253,943825","4,226818","191,443491"
"36268,949596","4,226828","191,443498"
"36283,955367","4,226837","191,443505"
"36298,961139","4,226845","191,443511"
"36313,966910","4,226853","191,443517"
"36328,972682","4,226860","191,443522"
"36343,978453","4,226866","191,443526"
"36358,984225","4,226872","191,443530"
"36373,989996","4,226877","191,443534"
"36388,995768","4,226881","191,443537"
"36404,001539","4,226886","191,443540"
"36419,007311","4,226890","191,443543"
"36434,013082","4,226893","191,443546"
"36449,018853","4,226896","191,443548"
"36464,024625","4,226898","191,443550"
"36479,030396","4,226900","191,443551"
"36494,036168","4,226902","191,443552"
"36509,041939","4,226904","191,443554"
"36524,047711","4,226906","191,443555"
"36539,053482","4,226907","191,443556"
"36554,059254","4,226909","191,443557"
"36569,065025","4,226910","191,443558"
"36584,070796","4,226910","191,443559"
"36599,076568","4,226911","191,443559"
"36614,082339","4,226912","191,443560"
"36629,088111","4,226913","191,443561"
"36644,093882","4,226913","191,443561"
"36659,099654","4,226914","191,443561"
"36674,105425","4,226914","191,443562"
"36689,111197","4,226915","191,443562"
"36704,116968","4,226915","191,443562"
"36719,122740","4,226915","191,443562"
"36734,128511","4,226915","191,443562"
"36749,134282","4,226916","191,443563"
"36764,140054","4,226916","191,443563"
"36779,145825","4,226916","191,443563"
"36794,151597","4,226916","191,443563"
"36809,157368","4,226916","191,443563"
"36824,163140","4,226916","191,443563"
"36839,168911","4,226916","191,443563"
"36854,174683","4,226916","191,443563"
"36869,180454","4,226916","191,443563"
"36884,186225","4,226916","191,443563"
"36899,191997","4,226916","191,443563"
"36914,197768","4,226916","191,443563"
"36929,203540","4,226916","191,443563"
"36944,209311","4,226916","191,443563"
"36959,215083","4,226916","191,443563"
"36974,220854","4,226916","191,443563"
"36989,226626","4,226916","191,443563"
"37004,232397","4,226916","191,443563"
"37019,238169","4,226916","191,443563"
"37034,243940","4,226916","191,443563"
"37049,249711","4,226916","191,443563"
"37064,255483","4,226916","191,443563"
"37079,261254","4,226916","191,443563"
"37094,267026","4,226916","191,443563"
"37109,272797","4,226916","191,443563"
"37124,278569","4,226916","191,443563"
"37139,284340","4,226916","191,443563"
"37154,290112","4,226916","191,443563"
"37169,295883","4,226916","191,443563"
"37184,301654","4,226915","191,443563"
"37199,307426","4,226915","191,443563"
"37214,313197","4,226915","191,443563"
"37229,318969","4,226915","191,443563"
"37244,324740","4,226915","191,443563"
"37259,330512","4,226915","191,443563"
"37274,336283","4,226915","191,443563"
"37289,342055","4,226915","191,443563"
"37304,347826","4,226915","191,443563"
"37319,353598","4,226915","191,443563"
"37334,359369","4,226915","191,443562"
"37349,365140","4,226915","191,443562"
"37364,370912","4,226915","191,443562"
"37379,376683","4,226915","191,443562"
"37394,382455","4,226915","191,443562"
"37409,388226","4,226915","191,443562"
"37424,393998","4,226915","191,443562"
"37439,399769","4,226915","191,443562"
"37454,405541","4,226915","191,443562"
"37469,411312","4,226915","191,443562"
"37484,417083","4,226915","191,443562"
"37499,422855","4,226915","191,443562"
"37514,428626","4,226915","191,443562"
"37529,434398","5,492155","192,370536"
"37544,440169","6,401873","193,038100"
"37559,445941","7,217015","193,634421"
"37574,451712","7,952628","194,171133"
"37589,457484","8,616810","194,654576"
"37604,463255","9,216500","195,090146"
"37619,469027","9,757945","195,482654"
"37634,474798","10,246785","195,836417"
"37649,480569","10,688124","196,155307"
"37664,486341","11,086562","196,442797"
"37679,492112","11,446262","196,702009"
"37694,497884","11,770979","196,935745"
"37709,503655","12,064109","197,146529"
"37724,509427","12,328719","197,336630"
"37739,515198","12,567578","197,508089"
"37754,520970","12,783187","197,662742"
"37769,526741","12,977807","197,802246"
"37784,532513","13,153480","197,928093"
"37799,538284","13,312051","198,041626"
"37814,544055","13,455180","198,144053"
"37829,549827","13,584369","198,236462"
"37844,555598","13,700978","198,319839"
"37859,561370","13,806231","198,395068"
"37874,567141","13,901240","198,462956"
"37889,572913","13,986999","198,524213"
"37904,578684","14,064408","198,579490"
"37919,584456","14,134274","198,629378"
"37934,590227","14,197327","198,674389"
"37949,595998","14,254230","198,714968"
"37964,601770","14,305582","198,751596"
"37979,607541","14,351933","198,784696"
"37994,613313","14,393768","198,814561"
"38009,619084","14,431531","198,841497"
"38024,624856","14,465615","198,865779"
"38039,630627","14,496378","198,887700"
"38054,636399","14,524140","198,907567"
"38069,642170","14,549194","198,925460"
"38084,647942","14,571807","198,941511"
"38099,653713","14,592217","198,956006"
"38114,659484","14,610640","198,969123"
"38129,665256","14,627268","198,981039"
"38144,671027","14,642277","198,991728"
"38159,676799","14,655822","199,001249"
"38174,682570","14,668047","199,010047"
"38189,688342","14,679080","199,017981"
"38204,694113","14,689037","199,025099"
"38219,699885","14,698024","199,031522"
"38234,705656","14,706135","199,037277"
"38249,711427","14,713453","199,042427"
"38264,717199","14,720059","199,047165"
"38279,722970","14,726021","199,051484"
"38294,728742","14,731403","199,055260"
"38309,734513","14,736261","199,058685"
"38324,740285","14,740646","199,061792"
"38339,746056","14,744603","199,064621"
"38354,751828","14,748174","199,067169"
"38369,757599","14,751396","199,069481"
"38384,763371","14,754305","199,071574"
"38399,769142","14,756930","199,073423"
"38414,774913","14,759299","199,075103"
"38429,780685","14,761438","199,076625"
"38444,786456","14,763369","199,078002"
"38459,792228","14,765112","199,079251"
"38474,797999","14,766686","199,080372"
"38489,803771","14,768106","199,081380"
"38504,809542","14,769388","199,082309"
"38519,815314","14,770545","199,083115"
"38534,821085","14,771588","199,083854"
"38549,826856","14,772532","199,084572"
"38564,832628","14,773385","199,085150"
"38579,838399","14,774157","199,085690"
"38594,844171","14,774852","199,086189"
"38609,849942","14,775479","199,086636"
"38624,855714","14,776046","199,087040"
"38639,861485","14,776554","199,087402"
"38654,867257","14,777013","199,087729"
"38669,873028","14,777424","199,088022"
"38684,878800","14,777795","199,088286"
"38699,884571","14,778129","199,088524"
"38714,890342","14,778431","199,088740"
"38729,896114","14,778702","199,088932"
"38744,901885","14,778946","199,089106"
"38759,907657","14,779167","199,089264"
"38774,913428","14,779366","199,089405"
"38789,919200","14,779544","199,089532"
"38804,924971","14,779705","199,089646"
"38819,930743","14,779851","199,089750"
"38834,936514","14,779981","199,089843"
"38849,942285","14,780099","199,089927"
"38864,948057","14,780207","199,090004"
"38879,953828","14,780305","199,090074"
"38894,959600","14,780392","199,090136"
"38909,965371","14,780472","199,090193"
"38924,971143","14,780544","199,090245"
"38939,976914","14,780609","199,090291"
"38954,982686","14,780668","199,090333"
"38969,988457","14,780722","199,090372"
"38984,994229","14,780772","199,090407"
"39000,000000","14,780817","199,090439"
